No.,Country,Customer Name,Delivery Year ,Engine,Model Series,Order Month,Order Year,Region,Delivery Total,Order Total,Unfilled Orders
3066,Japan,Japan Airlines,2014,GE,787-8,May,2005,East Asia,4,4,
3067,Japan,Japan Airlines,2015,GE,787-8,May,2005,East Asia,4,4,
3068,Japan,Japan Airlines,2015,GE,787-9,May,2005,East Asia,1,1,
3069,Japan,Japan Airlines,2016,GE,787-8,May,2005,East Asia,2,2,
3070,Japan,Japan Airlines,2016,GE,787-9,May,2005,East Asia,1,1,
3071,Japan,Japan Airlines,2017,GE,787-9,May,2005,East Asia,3,3,
3072,Japan,Japan Airlines,2018,GE,787-9,May,2005,East Asia,1,1,
3073,Japan,Japan Airlines,2019,GE,787-9,May,2005,East Asia,1,1,
3074,Japan,Japan Airlines,1962,PW,DC-8,Jun,1961,East Asia,1,1,
3075,Japan,Japan Airlines,1966,PW,727,Jun,1966,East Asia,1,1,
3076,Japan,Japan Airlines,1970,PW,747-100,Jun,1966,East Asia,3,3,
3077,Japan,Japan Airlines,1972,PW,747-200,Jun,1970,East Asia,2,2,
3078,Japan,Japan Airlines,1990,GE,747-400,Jun,1988,East Asia,5,5,
3079,Japan,Japan Airlines,1991,GE,747-400,Jun,1988,East Asia,4,4,
3080,Japan,Japan Airlines,1991,GE,747-400D,Jun,1988,East Asia,2,2,
3081,Japan,Japan Airlines,1992,GE,747-400,Jun,1988,East Asia,4,4,
3082,Japan,Japan Airlines,1994,GE,767-300,Jun,1993,East Asia,3,3,
3083,Japan,Japan Airlines,1995,GE,767-300,Jun,1995,East Asia,1,1,
3084,Japan,Japan Airlines,2003,GE,777-200ER,Jun,2001,East Asia,1,1,
3085,Japan,Japan Airlines,2004,GE,767-300ER,Jun,2003,East Asia,3,3,
3086,Japan,Japan Airlines,2005,GE,767-300ER,Jun,2003,East Asia,3,3,
3087,Japan,Japan Airlines,2005,GE,777-200ER,Jun,2001,East Asia,2,2,
3088,Japan,Japan Airlines,2006,GE,767-300ER,Jun,2003,East Asia,1,1,
3089,Japan,Japan Airlines,1969,PW,727,Jul,1968,East Asia,1,1,
3090,Japan,Japan Airlines,1982,PW,747-200,Jul,1982,East Asia,1,1,
3091,Japan,Japan Airlines,1983,PW,747-200,Jul,1982,East Asia,2,2,
3092,Japan,Japan Airlines,1986,PW,747-300,Jul,1985,East Asia,1,1,
3093,Japan,Japan Airlines,1989,PW,767-300,Jul,1989,East Asia,1,1,
3094,Japan,Japan Airlines,1990,PW,767-300,Jul,1989,East Asia,2,2,
3095,Japan,Japan Airlines,2007,GE,767-300ER,Jul,2005,East Asia,2,2,
3096,Japan,Japan Airlines,2007,GE,767-300F,Jul,2005,East Asia,3,3,
3097,Japan,Japan Airlines,2008,GE,767-300ER,Jul,2005,East Asia,1,1,
3098,Japan,Japan Airlines,1963,PW,DC-8,Aug,1962,East Asia,1,1,
3099,Japan,Japan Airlines,1964,PW,DC-8,Aug,1962,East Asia,2,2,
3100,Japan,Japan Airlines,1981,PW,747-200,Aug,1980,East Asia,2,2,
3101,Japan,Japan Airlines,1981,PW,DC-10,Aug,1980,East Asia,1,1,
3102,Japan,Japan Airlines,1982,PW,DC-10,Aug,1980,East Asia,1,1,
3103,Japan,Japan Airlines,2012,CF,737-800,Aug,2010,East Asia,1,1,
3104,Japan,Japan Airlines,,GE,777-300ER,Sep,2008,East Asia,0,2,
3105,Japan,Japan Airlines,1965,PW,DC-8,Sep,1964,East Asia,1,1,
3106,Japan,Japan Airlines,1966,PW,DC-8,Sep,1964,East Asia,1,1,
3107,Japan,Japan Airlines,1967,PW,727,Sep,1967,East Asia,2,2,
3108,Japan,Japan Airlines,1968,PW,DC-8,Sep,1966,East Asia,2,2,
3109,Japan,Japan Airlines,1969,PW,DC-8,Sep,1966,East Asia,3,3,
3110,Japan,Japan Airlines,1974,PW,747-100,Sep,1973,East Asia,1,1,
3111,Japan,Japan Airlines,1974,PW,747-200,Sep,1973,East Asia,1,1,
3112,Japan,Japan Airlines,1984,PW,747-100,Sep,1983,East Asia,1,1,
3113,Japan,Japan Airlines,1984,PW,747-300,Sep,1983,East Asia,1,1,
3114,Japan,Japan Airlines,1985,PW,747-300,Sep,1983,East Asia,1,1,
3115,Japan,Japan Airlines,1985,PW,767-200,Sep,1983,East Asia,3,3,
3116,Japan,Japan Airlines,1986,PW,767-300,Sep,1983,East Asia,3,3,
3117,Japan,Japan Airlines,1987,PW,767-300,Sep,1983,East Asia,3,3,
3118,Japan,Japan Airlines,1990,GE,747-400,Sep,1987,East Asia,5,5,
3119,Japan,Japan Airlines,2008,GE,767-300ER,Sep,2006,East Asia,1,1,
3120,Japan,Japan Airlines,2009,GE,767-300ER,Sep,2006,East Asia,3,3,
3121,Japan,Japan Airlines,2010,CF,737-800,Sep,2008,East Asia,4,4,
3122,Japan,Japan Airlines,2010,GE,767-300ER,Sep,2008,East Asia,3,3,
3123,Japan,Japan Airlines,2011,CF,737-800,Sep,2008,East Asia,5,5,
3124,Japan,Japan Airlines,2011,GE,767-300ER,Sep,2008,East Asia,6,6,
3125,Japan,Japan Airlines,2012,CF,737-800,Sep,2008,East Asia,1,1,
3126,Japan,Japan Airlines,2021,GE,787-9,Sep,2018,East Asia,2,2,
3127,Japan,Japan Airlines,1972,PW,747-100,Oct,1970,East Asia,1,1,
3128,Japan,Japan Airlines,1973,PW,747-100,Oct,1972,East Asia,2,2,
3129,Japan,Japan Airlines,1974,PW,747-100,Oct,1972,East Asia,2,2,
3130,Japan,Japan Airlines,1980,PW,DC-10,Oct,1979,East Asia,2,2,
3131,Japan,Japan Airlines,1981,PW,747-200,Oct,1979,East Asia,3,3,
3132,Japan,Japan Airlines,1981,PW,DC-10,Oct,1979,East Asia,1,1,
3133,Japan,Japan Airlines,1983,PW,DC-10,Oct,1981,East Asia,1,1,
3134,Japan,Japan Airlines,2004,GE,747-400F,Oct,2002,East Asia,2,2,
3135,Japan,Japan Airlines,2012,CF,737-800,Oct,2007,East Asia,5,5,
3136,Japan,Japan Airlines,,PW,DC-8,Nov,1967,East Asia,0,1,
3137,Japan,Japan Airlines,1970,GE,DC-8,Nov,1967,East Asia,1,1,
3138,Japan,Japan Airlines,1970,PW,DC-8,Nov,1967,East Asia,2,2,
3139,Japan,Japan Airlines,1970,PW,DC-8,Nov,1968,East Asia,2,2,
3140,Japan,Japan Airlines,1971,PW,747-100,Nov,1968,East Asia,1,1,
3141,Japan,Japan Airlines,1971,PW,747-200,Nov,1968,East Asia,1,1,
3142,Japan,Japan Airlines,1971,PW,DC-8,Nov,1968,East Asia,3,3,
3143,Japan,Japan Airlines,1971,PW,DC-8,Nov,1970,East Asia,3,3,
3144,Japan,Japan Airlines,1972,PW,DC-8,Nov,1970,East Asia,3,3,
3145,Japan,Japan Airlines,1980,PW,DC-10,Nov,1978,East Asia,5,5,
3146,Japan,Japan Airlines,2002,GE,767-300ER,Nov,2000,East Asia,3,3,
3147,Japan,Japan Airlines,2002,GE,777-200ER,Nov,2000,East Asia,2,2,
3148,Japan,Japan Airlines,2003,GE,767-300ER,Nov,2001,East Asia,4,4,
3149,Japan,Japan Airlines,2003,GE,777-200ER,Nov,2000,East Asia,3,3,
3150,Japan,Japan Airlines,2004,GE,767-300ER,Nov,2001,East Asia,1,1,
3151,Japan,Japan Airlines,2004,GE,777-200ER,Nov,2000,East Asia,3,3,
3152,Japan,Japan Airlines,,GE,747-400,Dec,1995,East Asia,0,8,
3153,Japan,Japan Airlines,1966,PW,DC-8,Dec,1964,East Asia,2,2,
3154,Japan,Japan Airlines,1972,PW,747-100,Dec,1970,East Asia,2,2,
3155,Japan,Japan Airlines,1972,PW,747-200,Dec,1969,East Asia,1,1,
3156,Japan,Japan Airlines,1972,PW,747-200,Dec,1970,East Asia,2,2,
3157,Japan,Japan Airlines,1976,PW,DC-10,Dec,1973,East Asia,6,6,
3158,Japan,Japan Airlines,1986,PW,747-100,Dec,1985,East Asia,1,1,
3159,Japan,Japan Airlines,1986,PW,747-300,Dec,1985,East Asia,2,2,
3160,Japan,Japan Airlines,1987,PW,747-200,Dec,1985,East Asia,1,1,
3161,Japan,Japan Airlines,1987,PW,747-300,Dec,1985,East Asia,1,1,
3162,Japan,Japan Airlines,1994,GE,747-400,Dec,1995,East Asia,1,1,
3163,Japan,Japan Airlines,1997,CF,737-400,Dec,1996,East Asia,2,2,
3164,Japan,Japan Airlines,1997,GE,767-300,Dec,1995,East Asia,1,1,
3165,Japan,Japan Airlines,1997,GE,767-300,Dec,1996,East Asia,2,2,
3166,Japan,Japan Airlines,1998,CF,737-400,Dec,1996,East Asia,1,1,
3167,Japan,Japan Airlines,1998,GE,747-400,Dec,1995,East Asia,2,2,
3168,Japan,Japan Airlines,1998,GE,767-300,Dec,1996,East Asia,1,1,
3169,Japan,Japan Airlines,1998,PW,777-300,Dec,1995,East Asia,2,2,
3170,Japan,Japan Airlines,1999,CF,737-400,Dec,1997,East Asia,1,1,
3171,Japan,Japan Airlines,1999,GE,747-400,Dec,1995,East Asia,4,4,
3172,Japan,Japan Airlines,1999,GE,767-300,Dec,1997,East Asia,1,1,
3173,Japan,Japan Airlines,1999,PW,777-300,Dec,1995,East Asia,3,3,
3174,Japan,Japan Airlines,2000,GE,747-400,Dec,1995,East Asia,2,2,
3175,Japan,Japan Airlines,2001,GE,747-400,Dec,1995,East Asia,1,1,
3176,Japan,Japan Airlines,2003,PW,777-300,Dec,1995,East Asia,2,2,
3177,Japan,Japan Airlines,2007,GE,777-300ER,Dec,2005,East Asia,1,1,
3178,Japan,Japan Airlines,2007,PW,777-200,Dec,1995,East Asia,1,1,
3179,Japan,Japan Airlines,2008,GE,777-300ER,Dec,2005,East Asia,1,1,
3180,Japan,Japan Airlines,2009,GE,767-300ER,Dec,2005,East Asia,1,1,
3181,Japan,Japan Airlines,2009,GE,777-300ER,Dec,2005,East Asia,3,3,
3182,Japan,"Japan Airlines Co., Ltd.",,PW,747-400,Jan,1990,East Asia,0,3,
3183,Japan,"Japan Airlines Co., Ltd.",,PW,747-400D,Jan,1990,East Asia,0,1,
3184,Japan,"Japan Airlines Co., Ltd.",1974,PW,DC-9,Jan,1973,East Asia,8,8,
3185,Japan,"Japan Airlines Co., Ltd.",1985,PW,MD-80,Jan,1984,East Asia,2,2,
3186,Japan,"Japan Airlines Co., Ltd.",1995,RR,MD-90,Jan,1990,East Asia,2,2,
3187,Japan,"Japan Airlines Co., Ltd.",1996,RR,MD-90,Jan,1990,East Asia,4,4,
3188,Japan,"Japan Airlines Co., Ltd.",1986,PW,MD-80,Feb,1984,East Asia,2,2,
3189,Japan,"Japan Airlines Co., Ltd.",1997,RR,MD-90,Mar,1996,East Asia,4,4,
3190,Japan,"Japan Airlines Co., Ltd.",1998,RR,MD-90,Mar,1996,East Asia,2,2,
3191,Japan,"Japan Airlines Co., Ltd.",1979,PW,DC-9,Apr,1978,East Asia,2,2,
3192,Japan,"Japan Airlines Co., Ltd.",1990,PW,MD-80,Apr,1988,East Asia,1,1,
3193,Japan,"Japan Airlines Co., Ltd.",1991,PW,MD-80,Apr,1988,East Asia,1,1,
3194,Japan,"Japan Airlines Co., Ltd.",1997,RR,MD-90,May,1990,East Asia,4,4,
3195,Japan,"Japan Airlines Co., Ltd.",1996,PW,777-200,Jun,1993,East Asia,1,1,
3196,Japan,"Japan Airlines Co., Ltd.",1997,PW,777-200,Jun,1993,East Asia,2,2,
3197,Japan,"Japan Airlines Co., Ltd.",1998,PW,777-200,Jun,1993,East Asia,3,3,
3198,Japan,"Japan Airlines Co., Ltd.",1999,PW,777-200,Jun,1993,East Asia,1,1,
3199,Japan,"Japan Airlines Co., Ltd.",1981,PW,MD-80,Aug,1978,East Asia,5,5,
3200,Japan,"Japan Airlines Co., Ltd.",1981,PW,MD-80,Aug,1979,East Asia,2,2,
3201,Japan,"Japan Airlines Co., Ltd.",1982,PW,MD-80,Aug,1979,East Asia,1,1,
3202,Japan,"Japan Airlines Co., Ltd.",1987,PW,MD-80,Aug,1985,East Asia,1,1,
3203,Japan,"Japan Airlines Co., Ltd.",1988,PW,MD-80,Aug,1985,East Asia,3,3,
3204,Japan,"Japan Airlines Co., Ltd.",1989,PW,MD-80,Aug,1985,East Asia,1,1,
3205,Japan,"Japan Airlines Co., Ltd.",1990,PW,MD-80,Aug,1985,East Asia,2,2,
3206,Japan,"Japan Airlines Co., Ltd.",1989,PW,MD-80,Sep,1987,East Asia,1,1,
3207,Japan,"Japan Airlines Co., Ltd.",1990,PW,MD-80,Sep,1987,East Asia,1,1,
3208,Japan,"Japan Airlines Co., Ltd.",,NS,MD-80,Oct,1989,East Asia,0,2,
3209,Japan,"Japan Airlines Co., Ltd.",1977,PW,DC-9,Oct,1976,East Asia,1,1,
3210,Japan,"Japan Airlines Co., Ltd.",1978,PW,DC-9,Oct,1976,East Asia,3,3,
3211,Japan,"Japan Airlines Co., Ltd.",1978,PW,DC-9,Oct,1977,East Asia,2,2,
3212,Japan,"Japan Airlines Co., Ltd.",1988,GE,DC-10,Oct,1986,East Asia,2,2,
3213,Japan,"Japan Airlines Co., Ltd.",1989,PW,MD-80,Oct,1988,East Asia,1,1,
3214,Japan,"Japan Airlines Co., Ltd.",1991,PW,MD-80,Oct,1988,East Asia,1,1,
3215,Japan,"Japan Airlines Co., Ltd.",1991,PW,MD-80,Oct,1989,East Asia,1,1,
3216,Japan,"Japan Airlines Co., Ltd.",1992,PW,MD-80,Oct,1988,East Asia,2,2,
3217,Japan,"Japan Airlines Co., Ltd.",1993,PW,MD-80,Oct,1988,East Asia,1,1,
3218,Japan,"Japan Airlines Co., Ltd.",1993,PW,MD-80,Oct,1989,East Asia,2,2,
3219,Japan,"Japan Airlines Co., Ltd.",1994,PW,MD-80,Oct,1989,East Asia,3,3,
3220,Japan,"Japan Airlines Co., Ltd.",1974,PW,DC-9,Dec,1973,East Asia,2,2,
3221,Japan,"Japan Airlines Co., Ltd.",1975,PW,DC-9,Dec,1973,East Asia,4,4,
3222,Japan,Japan ASDF Tanker,2005,GE,767-200ER,Jun,2003,East Asia,1,1,
3223,Japan,Japan ASDF Tanker,2006,GE,767-200ER,Jun,2004,East Asia,1,1,
3224,Japan,Japan ASDF Tanker,2008,GE,767-200ER,Jun,2004,East Asia,1,1,
3225,Japan,Japan ASDF Tanker,2008,GE,767-200ER,Jun,2005,East Asia,1,1,
3226,Japan,Japan Asia Airways,1988,PW,747-300,Aug,1987,East Asia,1,1,
3227,Japan,Japan Domestic Airlines,1966,PW,727,Apr,1965,East Asia,2,2,
3228,Japan,Japan Transocean Air,1984,PW,737-200,May,1983,East Asia,1,1,
3229,Japan,Japan Transocean Air,2016,CF,737-800,May,2014,East Asia,2,2,
3230,Japan,Japan Transocean Air,2017,CF,737-800,May,2014,East Asia,4,4,
3231,Japan,Japan Transocean Air,2018,CF,737-800,May,2016,East Asia,1,1,
3232,Japan,Japan Transocean Air,1986,PW,737-200,Jun,1985,East Asia,1,1,
3233,Japan,Japan Transocean Air,1980,PW,737-200,Aug,1979,East Asia,1,1,
3234,Japan,Japan Transocean Air,1982,PW,737-200,Sep,1980,East Asia,1,1,
3235,Japan,Japan Transocean Air,1988,PW,737-200,Sep,1987,East Asia,1,1,
3236,Japan,Japan Transocean Air,2018,CF,737-800,Sep,2016,East Asia,1,1,
3237,Japan,Japan Transocean Air,1994,CF,737-400,Nov,1989,East Asia,1,1,
3238,Japan,Japan Transocean Air,1995,CF,737-400,Nov,1989,East Asia,2,2,
3239,Japan,Japan Transocean Air,1997,CF,737-400,Nov,1989,East Asia,1,1,
3240,Japan,Japan Transocean Air,2019,CF,737-800,Nov,2016,East Asia,1,1,
3241,Japan,Japan Transocean Air,1978,PW,737-200,Dec,1976,East Asia,1,1,
3242,Japan,Japan Transocean Air,1979,PW,737-200,Dec,1976,East Asia,2,2,
3243,Japan,Japan Transocean Air,1998,CF,737-400,Dec,1995,East Asia,1,1,
3244,Japan,Japan Transocean Air,1998,CF,737-400,Dec,1997,East Asia,1,1,
3245,Japan,Japan Transocean Air,1999,CF,737-400,Dec,1997,East Asia,2,2,
3246,Japan,Japan Transocean Air,2018,CF,737-800,Dec,2016,East Asia,3,3,
3247,Japan,JIA,,CF,737 MAX,Aug,2017,East Asia,0,10,
3248,Japan,MCAP Japan01 Limited,2010,CF,737-800,Jun,2009,East Asia,2,2,
3249,Japan,Mitsui & Co.,,NS,MD-90,Dec,1994,East Asia,0,4,
3250,Japan,Mitsui & Co.,1990,GE,MD-11,Dec,1986,East Asia,2,2,
3251,Japan,Mitsui & Co.,1992,GE,MD-11,Dec,1986,East Asia,2,2,
3252,Japan,Mitsui & Co.,1994,GE,MD-11,Dec,1986,East Asia,1,1,
3253,Japan,Nippon Cargo Airlines,2005,GE,747-400F,Jan,2004,East Asia,2,2,
3254,Japan,Nippon Cargo Airlines,2006,GE,747-400F,Jan,2004,East Asia,1,1,
3255,Japan,Nippon Cargo Airlines,,GE,747-8F,Mar,2007,East Asia,0,4,
3256,Japan,Nippon Cargo Airlines,2013,GE,747-8F,Mar,2007,East Asia,1,1,
3257,Japan,Nippon Cargo Airlines,2014,GE,747-8F,Mar,2007,East Asia,1,1,
3258,Japan,Nippon Cargo Airlines,2007,GE,747-400F,Apr,2005,East Asia,1,1,
3259,Japan,Nippon Cargo Airlines,2008,GE,747-400F,May,2006,East Asia,1,1,
3260,Japan,Nippon Cargo Airlines,2009,GE,747-400F,May,2006,East Asia,1,1,
3261,Japan,Nippon Cargo Airlines,1985,GE,747-200,Oct,1985,East Asia,1,1,
3262,Japan,Nippon Cargo Airlines,1988,GE,747-200,Oct,1986,East Asia,1,1,
3263,Japan,Nippon Cargo Airlines,1990,GE,747-200,Oct,1986,East Asia,1,1,
3264,Japan,Nippon Cargo Airlines,1991,GE,747-200,Oct,1986,East Asia,1,1,
3265,Japan,Nippon Cargo Airlines,,GE,747-8F,Nov,2005,East Asia,0,2,
3266,Japan,Nippon Cargo Airlines,1984,GE,747-200,Nov,1983,East Asia,1,1,
3267,Japan,Nippon Cargo Airlines,1985,GE,747-200,Nov,1983,East Asia,1,1,
3268,Japan,Nippon Cargo Airlines,2007,GE,747-400F,Nov,2005,East Asia,2,2,
3269,Japan,Nippon Cargo Airlines,2008,GE,747-400F,Nov,2005,East Asia,2,2,
3270,Japan,Nippon Cargo Airlines,2012,GE,747-8F,Nov,2005,East Asia,2,2,
3271,Japan,Nippon Cargo Airlines,2013,GE,747-8F,Nov,2005,East Asia,2,2,
3272,Japan,Nippon Cargo Airlines,2014,GE,747-8F,Nov,2005,East Asia,2,2,
3273,Japan,Sumitomo Corporation,1999,CF,737-800,Jul,1996,East Asia,2,2,
3274,Jersey (UK),Ardennes Epsilon,1989,PW,MD-80,Dec,1988,Europe,2,2,
3275,Jordan,Hashemite Kingdom of Jordan,1980,PW,727,Sep,1980,Middle East,1,1,
3276,Jordan,Royal Jordanian,1974,PW,727,Jan,1974,Middle East,1,1,
3277,Jordan,Royal Jordanian,,NS,787-8,Mar,2007,Middle East,0,1,
3278,Jordan,Royal Jordanian,2014,GE,787-8,Mar,2007,Middle East,1,1,
3279,Jordan,Royal Jordanian,1977,GE,747-200,Apr,1977,Middle East,2,2,
3280,Jordan,Royal Jordanian,1974,PW,727,May,1973,Middle East,2,2,
3281,Jordan,Royal Jordanian,1980,PW,727,May,1979,Middle East,1,1,
3282,Jordan,Royal Jordanian,1981,PW,727,May,1979,Middle East,3,3,
3283,Jordan,Royal Jordanian,,GE,787-8,Jun,2010,Middle East,0,3,2
3284,Jordan,Royal Jordanian,1971,PW,707/720,Jul,1970,Middle East,2,2,
3285,Jordan,Royal Jordanian,2016,GE,787-8,Nov,2007,Middle East,1,1,
3286,Jordan,Royal Jordanian,2017,GE,787-8,Nov,2007,Middle East,1,1,
3287,Jordan,Royal Jordanian,1981,GE,747-200,Dec,1979,Middle East,1,1,
3288,Kazakhstan,Air Astana,,PW,767-300ER,Feb,2012,Central Asia,0,1,
3289,Kazakhstan,Air Astana,,RR,787-8,Feb,2012,Central Asia,0,3,3
3290,Kazakhstan,Air Astana,2013,PW,767-300ER,Feb,2012,Central Asia,2,2,
3291,Kazakhstan,Air Astana,2014,PW,767-300ER,Feb,2012,Central Asia,1,1,
3292,Kazakhstan,Kazakhstan Airlines,,NS,767-300ER,Feb,1994,Central Asia,0,4,
3293,Kazakhstan,Kazakhstan Airlines,2002,GE,767-200ER,Dec,2000,Central Asia,1,1,
3294,Kazakhstan,SCAT Airlines,2018,CF,737 MAX,Dec,2017,Central Asia,1,1,
3295,Kenya,East African Airways,1970,PW,DC-9,Apr,1970,Africa,1,1,
3296,Kenya,East African Airways,1971,PW,DC-9,Apr,1970,Africa,2,2,
3297,Kenya,Kenya Airways,1998,CF,737-300,Mar,1997,Africa,1,1,
3298,Kenya,Kenya Airways,2002,CF,737-700,Mar,2000,Africa,1,1,
3299,Kenya,Kenya Airways,2003,CF,737-700,Mar,2000,Africa,1,1,
3300,Kenya,Kenya Airways,2004,RR,777-200ER,Mar,2002,Africa,1,1,
3301,Kenya,Kenya Airways,2005,RR,777-200ER,Mar,2002,Africa,2,2,
3302,Kenya,Kenya Airways,2014,GE,787-8,Mar,2006,Africa,6,6,
3303,Kenya,Kenya Airways,1997,CF,737-300,Jul,1996,Africa,2,2,
3304,Kenya,Kenya Airways,,GE,767-400ER,Sep,2000,Africa,0,3,
3305,Kenya,Kenya Airways,2014,GE,777-300ER,Sep,2011,Africa,1,1,
3306,Kenya,Kenya Airways,2007,RR,777-200ER,Nov,2005,Africa,1,1,
3307,Kenya,Kenya Airways,1999,CF,737-300,Dec,1997,Africa,1,1,
3308,Kenya,Kenya Airways,2015,GE,787-8,Dec,2006,Africa,3,3,
3309,Kuwait,ALAFCO,,GE,787-8,Mar,2007,Middle East,0,6,
3310,Kuwait,ALAFCO,2010,CF,737-800,Mar,2007,Middle East,5,5,
3311,Kuwait,ALAFCO,2011,CF,737-800,Mar,2007,Middle East,1,1,
3312,Kuwait,ALAFCO,,GE,787-8,Jul,2007,Middle East,0,10,
3313,Kuwait,ALAFCO,,GE,787-8,Sep,2006,Middle East,0,6,
3314,Kuwait,ALAFCO,,CF,737 MAX,Oct,2012,Middle East,0,20,
3315,Kuwait,ALAFCO,,CF,737 MAX,Nov,2017,Middle East,0,20,20
3316,Kuwait,Kuwait Air Force,1992,PW,MD-80,Mar,1992,Middle East,1,1,
3317,Kuwait,Kuwait Air Force,1976,PW,DC-9,Oct,1976,Middle East,2,2,
3318,Kuwait,Kuwait Airways,,GE,747-400M,Apr,1992,Middle East,0,2,
3319,Kuwait,Kuwait Airways,1976,PW,737-200,Apr,1975,Middle East,1,1,
3320,Kuwait,Kuwait Airways,1994,GE,747-400M,Apr,1992,Middle East,1,1,
3321,Kuwait,Kuwait Airways,1972,PW,707/720,Jun,1971,Middle East,2,2,
3322,Kuwait,Kuwait Airways,1978,PW,747-200,Jun,1977,Middle East,2,2,
3323,Kuwait,Kuwait Airways,1979,PW,747-200,Jun,1977,Middle East,1,1,
3324,Kuwait,Kuwait Airways,1981,PW,727,Jul,1981,Middle East,1,1,
3325,Kuwait,Kuwait Airways,1982,PW,747-200,Jul,1981,Middle East,1,1,
3326,Kuwait,Kuwait Airways,1998,GE,777-200ER,Jul,1996,Middle East,2,2,
3327,Kuwait,Kuwait Airways,1980,PW,727,Sep,1979,Middle East,2,2,
3328,Kuwait,Kuwait Airways,1981,PW,727,Sep,1979,Middle East,1,1,
3329,Kuwait,Kuwait Airways,1986,PW,767-200ER,Sep,1984,Middle East,3,3,
3330,Kuwait,Kuwait Airways,1968,PW,707/720,Nov,1967,Middle East,3,3,
3331,Kuwait,Kuwait Airways,2016,GE,777-300ER,Dec,2014,Middle East,2,2,
3332,Kuwait,Kuwait Airways,2017,GE,777-300ER,Dec,2014,Middle East,8,8,
3333,Kuwait,LoadAir Cargo,2009,GE,747-400ERF,Jul,2006,Middle East,2,2,
3334,Lebanon,Middle East Airlines,1975,PW,747-200,Jun,1974,Middle East,3,3,
3335,Lebanon,Middle East Airlines,1968,PW,707/720,Aug,1968,Middle East,2,2,
3336,Lebanon,Middle East Airlines,1969,PW,707/720,Aug,1968,Middle East,2,2,
3337,Liberia,Republic of Liberia,1978,PW,737-200,Jun,1978,Africa,1,1,
3338,Luxembourg,Cargolux Airlines Internationa,2004,RR,747-400F,Jan,2003,Europe,1,1,
3339,Luxembourg,Cargolux Airlines Internationa,2007,RR,747-400F,Feb,2006,Europe,1,1,
3340,Luxembourg,Cargolux Airlines Internationa,2008,RR,747-400F,Feb,2006,Europe,1,1,
3341,Luxembourg,Cargolux Airlines Internationa,2015,GE,747-8F,Feb,2014,Europe,1,1,
3342,Luxembourg,Cargolux Airlines Internationa,2014,GE,747-8F,Mar,2007,Europe,2,2,
3343,Luxembourg,Cargolux Airlines Internationa,2016,GE,747-8F,Mar,2007,Europe,1,1,
3344,Luxembourg,Cargolux Airlines Internationa,2005,RR,747-400F,Apr,2004,Europe,1,1,
3345,Luxembourg,Cargolux Airlines Internationa,1995,GE,747-400F,Jun,1995,Europe,1,1,
3346,Luxembourg,Cargolux Airlines Internationa,1980,PW,747-200,Sep,1979,Europe,1,1,
3347,Luxembourg,Cargolux Airlines Internationa,1997,GE,747-400F,Oct,1997,Europe,1,1,
3348,Luxembourg,Cargolux Airlines Internationa,1998,RR,747-400F,Oct,1997,Europe,1,1,
3349,Luxembourg,Cargolux Airlines Internationa,1999,RR,747-400F,Oct,1997,Europe,3,3,
3350,Luxembourg,Cargolux Airlines Internationa,2001,RR,747-400F,Oct,1997,Europe,1,1,
3351,Luxembourg,Cargolux Airlines Internationa,2011,GE,747-8F,Nov,2005,Europe,2,2,
3352,Luxembourg,Cargolux Airlines Internationa,2012,GE,747-8F,Nov,2005,Europe,4,4,
3353,Luxembourg,Cargolux Airlines Internationa,2013,GE,747-8F,Nov,2005,Europe,3,3,
3354,Luxembourg,Cargolux Airlines Internationa,2015,GE,747-8F,Nov,2005,Europe,1,1,
3355,Luxembourg,Cargolux Airlines Internationa,1979,PW,747-200,Dec,1977,Europe,1,1,
3356,Luxembourg,Cargolux Airlines Internationa,1993,GE,747-400F,Dec,1990,Europe,2,2,
3357,Luxembourg,Cargolux Airlines Internationa,1997,GE,747-400F,Dec,1990,Europe,1,1,
3358,Luxembourg,Cargolux Airlines Internationa,1999,RR,747-400F,Dec,1998,Europe,1,1,
3359,Luxembourg,Cargolux Airlines Internationa,2002,RR,747-400F,Dec,1998,Europe,1,1,
3360,Luxembourg,Luxair,1977,PW,737-200,Jan,1977,Europe,1,1,
3361,Luxembourg,Luxair,1978,PW,737-200,Jan,1977,Europe,1,1,
3362,Luxembourg,Luxair,2004,CF,737-700,Feb,2003,Europe,2,2,
3363,Luxembourg,Luxair,2012,CF,737-800,May,2010,Europe,1,1,
3364,Luxembourg,Luxair,2005,CF,737-700,Aug,2003,Europe,1,1,
3365,Luxembourg,Luxair,2014,CF,737-800,Sep,2010,Europe,1,1,
3366,Luxembourg,Luxair,2015,CF,737-800,Sep,2012,Europe,1,1,
3367,Luxembourg,Luxair,1992,CF,737-400,Dec,1988,Europe,2,2,
3368,Luxembourg,Luxair,1993,CF,737-500,Dec,1988,Europe,2,2,
3369,Madagascar,Air Madagascar,1972,PW,737-200,Mar,1972,Africa,1,1,
3370,Madagascar,Air Madagascar,1979,PW,747-200,Jun,1977,Africa,1,1,
3371,Madagascar,Air Madagascar,1969,PW,737-200,Jul,1968,Africa,1,1,
3372,Malaysia,CALC Aircraft Assets Limited,,CF,737 MAX,Jun,2017,Southeast Asia,0,16,16
3373,Malaysia,CALC Aircraft Assets Limited,2019,GE,787-9,Nov,2019,Southeast Asia,1,1,
